id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	kingdom	phylum	class	order	family	scientificName	scientificNameAuthorship	genus	specificEpithet	taxonRank	infraspecificEpithet	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	recordedByID	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	informationWithheld	dataGeneralizations	dynamicProperties	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	samplingProtocol	samplingEffort	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collId	recordId	references
482422	ASU	ASUHIC		PreservedSpecimen	c7a3bbbb-0e1d-49f3-8591-f905bab56277	ASUHIC0014215		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:c7a3bbbb-0e1d-49f3-8591-f905bab56277	http://scan-bugs.org/portal/collections/individual/index.php?occid=482422
482423	ASU	ASUHIC		PreservedSpecimen	dfb40530-57a4-454a-ad06-4258c7563d54	ASUHIC0014216		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:dfb40530-57a4-454a-ad06-4258c7563d54	http://scan-bugs.org/portal/collections/individual/index.php?occid=482423
482424	ASU	ASUHIC		PreservedSpecimen	a0c7baf8-18f0-4eb4-b865-de06467ab116	ASUHIC0014217		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:a0c7baf8-18f0-4eb4-b865-de06467ab116	http://scan-bugs.org/portal/collections/individual/index.php?occid=482424
482425	ASU	ASUHIC		PreservedSpecimen	ad45ab34-d58a-43a9-951a-f33ff5731928	ASUHIC0014218		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:ad45ab34-d58a-43a9-951a-f33ff5731928	http://scan-bugs.org/portal/collections/individual/index.php?occid=482425
482426	ASU	ASUHIC		PreservedSpecimen	0b4da4fb-e16b-4614-a964-a9fcbbcef126	ASUHIC0014219		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:0b4da4fb-e16b-4614-a964-a9fcbbcef126	http://scan-bugs.org/portal/collections/individual/index.php?occid=482426
482427	ASU	ASUHIC		PreservedSpecimen	94051c24-7120-49ce-9c65-2f062492abf7	ASUHIC0014220		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:94051c24-7120-49ce-9c65-2f062492abf7	http://scan-bugs.org/portal/collections/individual/index.php?occid=482427
482428	ASU	ASUHIC		PreservedSpecimen	a79f7934-9b05-4642-818c-26ffce159206	ASUHIC0014221		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:a79f7934-9b05-4642-818c-26ffce159206	http://scan-bugs.org/portal/collections/individual/index.php?occid=482428
482429	ASU	ASUHIC		PreservedSpecimen	5eacf929-82ff-4aac-b738-95645bb04617	ASUHIC0014222		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:5eacf929-82ff-4aac-b738-95645bb04617	http://scan-bugs.org/portal/collections/individual/index.php?occid=482429
482430	ASU	ASUHIC		PreservedSpecimen	c186906b-37fd-4ffe-9b16-eb70468e7cf9	ASUHIC0014223		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:c186906b-37fd-4ffe-9b16-eb70468e7cf9	http://scan-bugs.org/portal/collections/individual/index.php?occid=482430
482431	ASU	ASUHIC		PreservedSpecimen	af4fe13c-f02f-4d48-abd6-ea2c974074d8	ASUHIC0014224		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:af4fe13c-f02f-4d48-abd6-ea2c974074d8	http://scan-bugs.org/portal/collections/individual/index.php?occid=482431
482968	ASU	ASUHIC		PreservedSpecimen	abfd249b-6a1a-4676-aa72-1b3de07c6dcb	ASUHIC0014225		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:abfd249b-6a1a-4676-aa72-1b3de07c6dcb	http://scan-bugs.org/portal/collections/individual/index.php?occid=482968
482969	ASU	ASUHIC		PreservedSpecimen	c62e1b29-88a9-4825-b100-694521d444b0	ASUHIC0014226		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:c62e1b29-88a9-4825-b100-694521d444b0	http://scan-bugs.org/portal/collections/individual/index.php?occid=482969
482970	ASU	ASUHIC		PreservedSpecimen	a84aa3bc-d469-4534-a507-32c99f41ac0e	ASUHIC0014227		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:a84aa3bc-d469-4534-a507-32c99f41ac0e	http://scan-bugs.org/portal/collections/individual/index.php?occid=482970
482971	ASU	ASUHIC		PreservedSpecimen	4e9c49d5-0170-4fb2-ab15-7f772bd3bacf	ASUHIC0014228		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:4e9c49d5-0170-4fb2-ab15-7f772bd3bacf	http://scan-bugs.org/portal/collections/individual/index.php?occid=482971
482972	ASU	ASUHIC		PreservedSpecimen	4da70bb6-b595-494c-bc61-4151fff9fe49	ASUHIC0014229		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:4da70bb6-b595-494c-bc61-4151fff9fe49	http://scan-bugs.org/portal/collections/individual/index.php?occid=482972
482973	ASU	ASUHIC		PreservedSpecimen	038bb176-4f52-4b63-8dcd-330212cc2cc4	ASUHIC0014230		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:038bb176-4f52-4b63-8dcd-330212cc2cc4	http://scan-bugs.org/portal/collections/individual/index.php?occid=482973
482974	ASU	ASUHIC		PreservedSpecimen	b5694dbf-5b2f-4df7-a94f-a7e68849fec1	ASUHIC0014231		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:b5694dbf-5b2f-4df7-a94f-a7e68849fec1	http://scan-bugs.org/portal/collections/individual/index.php?occid=482974
482975	ASU	ASUHIC		PreservedSpecimen	662b85e5-8da6-4801-a4e9-0e978db3d2cd	ASUHIC0014232		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:662b85e5-8da6-4801-a4e9-0e978db3d2cd	http://scan-bugs.org/portal/collections/individual/index.php?occid=482975
482976	ASU	ASUHIC		PreservedSpecimen	fb104021-def9-4707-8c2c-34485bde3307	ASUHIC0014233		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:fb104021-def9-4707-8c2c-34485bde3307	http://scan-bugs.org/portal/collections/individual/index.php?occid=482976
482977	ASU	ASUHIC		PreservedSpecimen	691c7d2d-2633-45b3-af19-d0f64ee7fb63	ASUHIC0014234		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:691c7d2d-2633-45b3-af19-d0f64ee7fb63	http://scan-bugs.org/portal/collections/individual/index.php?occid=482977
482978	ASU	ASUHIC		PreservedSpecimen	8037adc7-cadf-408f-91f5-22b565b0bb57	ASUHIC0014235		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:8037adc7-cadf-408f-91f5-22b565b0bb57	http://scan-bugs.org/portal/collections/individual/index.php?occid=482978
482979	ASU	ASUHIC		PreservedSpecimen	96cc5b22-4f6d-4bdf-9da6-e2afc9626a98	ASUHIC0014236		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:96cc5b22-4f6d-4bdf-9da6-e2afc9626a98	http://scan-bugs.org/portal/collections/individual/index.php?occid=482979
482980	ASU	ASUHIC		PreservedSpecimen	9716a8c5-eaaf-40c2-bea3-4ce24d4f31e0	ASUHIC0014237		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:9716a8c5-eaaf-40c2-bea3-4ce24d4f31e0	http://scan-bugs.org/portal/collections/individual/index.php?occid=482980
482981	ASU	ASUHIC		PreservedSpecimen	3f7c8ce0-0f40-45d9-b4d6-bf4d5b28ff9e	ASUHIC0014238		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:3f7c8ce0-0f40-45d9-b4d6-bf4d5b28ff9e	http://scan-bugs.org/portal/collections/individual/index.php?occid=482981
482982	ASU	ASUHIC		PreservedSpecimen	0a3a3619-6df7-4da9-895c-172195c5ec1b	ASUHIC0014239		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-05-08	1966	5	8	128		1966-05-08 to 1966-05-29												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:0a3a3619-6df7-4da9-895c-172195c5ec1b	http://scan-bugs.org/portal/collections/individual/index.php?occid=482982
482983	ASU	ASUHIC		PreservedSpecimen	5c6d4d23-fcea-46af-91cc-d07d5ae8ed2d	ASUHIC0014240		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-04-03	1966	4	3	93		1966-04-03 to 1966-04-24												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:5c6d4d23-fcea-46af-91cc-d07d5ae8ed2d	http://scan-bugs.org/portal/collections/individual/index.php?occid=482983
482984	ASU	ASUHIC		PreservedSpecimen	c68ec4b5-8fb1-4524-8535-8b21942b5b3e	ASUHIC0014241		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1965-07-04	1965	7	4	185		1965-07-04 to 1965-07-25												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:c68ec4b5-8fb1-4524-8535-8b21942b5b3e	http://scan-bugs.org/portal/collections/individual/index.php?occid=482984
482985	ASU	ASUHIC		PreservedSpecimen	0e2ac7cc-3941-4106-a5f2-98d8b34cf712	ASUHIC0014242		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1965-07-04	1965	7	4	185		1965-07-04 to 1965-07-25												0							USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:0e2ac7cc-3941-4106-a5f2-98d8b34cf712	http://scan-bugs.org/portal/collections/individual/index.php?occid=482985
482986	ASU	ASUHIC		PreservedSpecimen	3bc0bd6e-76af-4f95-adc6-92be24916d11	ASUHIC0014243		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1965-07-04	1965	7	4	185		1965-07-04 to 1965-07-25												0							USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:3bc0bd6e-76af-4f95-adc6-92be24916d11	http://scan-bugs.org/portal/collections/individual/index.php?occid=482986
482987	ASU	ASUHIC		PreservedSpecimen	f5b4473f-299f-4d1b-a5e5-f8d6b24ce617	ASUHIC0014244		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1965-07-04	1965	7	4	185		1965-07-04 to 1965-07-25												0							USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Stephanie Delgado		SCAN	requires verification										sdelgado	2015-08-11 12:51:11		1	urn:uuid:f5b4473f-299f-4d1b-a5e5-f8d6b24ce617	http://scan-bugs.org/portal/collections/individual/index.php?occid=482987
